ano,mes,sigla_uf,tipo_consumo,numero_consumidores,consumo
2012,12,10,5,168631.0,166487.0
2012,12,11,5,78336.0,83856.0
2012,12,12,5,102860.0,66834.0
2012,12,13,5,200804.0,210520.0
2012,12,14,5,56412.0,59071.0
2012,12,15,5,46254.0,45661.0
2012,12,16,5,320934.0,261117.0
2012,12,17,5,735488.0,539269.0
2012,12,18,5,121051.0,147533.0
2012,12,19,5,466060.0,874682.0
2012,12,20,5,1039930.0,2308213.0
2012,12,21,5,336147.0,476817.1
2012,12,22,5,226874.0,322230.0
2012,12,23,5,344844.0,461929.0
2012,12,24,5,76482.0,98093.0
2012,12,25,5,86239.0,118621.0
2012,12,26,5,223048.0,180039.0
2012,12,27,5,102508.0,166843.0
2013,1,1,5,38158.0,46995.0
2013,1,2,5,18108.0,16078.0
2013,1,3,5,67380.0,98262.0
2013,1,4,5,11028.0,12396.0
2013,1,5,5,147817.0,125851.0
2013,1,6,5,15814.0,19815.0
2013,1,7,5,35035.0,27664.0
2013,1,8,5,129715.0,81639.0
2013,1,9,5,77210.0,48239.0
2013,1,10,5,168768.0,164701.0
2013,1,11,5,78600.0,82602.0
2013,1,12,5,103421.0,70710.0
2013,1,13,5,201360.0,212320.0
2013,1,14,5,56419.0,57359.0
2013,1,15,5,46392.0,48779.0
2013,1,16,5,321803.0,275492.0
2013,1,17,5,737736.0,593515.0
2013,1,18,5,121328.0,158247.0
2013,1,19,5,467685.0,921196.0
2013,1,20,5,1039083.0,2324194.0
2013,1,21,5,337937.0,458842.0
2013,1,22,5,228125.0,331329.0
2013,1,23,5,345750.0,470456.0
2013,1,24,5,76497.0,93110.0
2013,1,25,5,86401.0,113893.0
2013,1,26,5,223065.0,182339.0
2013,1,27,5,102466.0,166445.0
2013,2,1,5,37943.0,44797.0
2013,2,2,5,18070.0,15342.0
2013,2,3,5,67759.0,94184.0
2013,2,4,5,11021.0,11742.0
2013,2,5,5,148249.0,123148.0
2013,2,6,5,16269.0,17649.0
2013,2,7,5,35181.0,26389.0
2013,2,8,5,130427.0,82396.0
2013,2,9,5,77767.0,48113.0
2013,2,10,5,168806.0,168713.0
2013,2,11,5,78745.0,79561.0
2013,2,12,5,103246.0,70084.0
2013,2,13,5,201315.0,208269.0
2013,2,14,5,56380.0,57853.0
2013,2,15,5,46453.0,48736.0
2013,2,16,5,322761.0,275258.0
2013,2,17,5,737076.0,527284.0
2013,2,18,5,121690.0,145762.0
2013,2,19,5,467586.0,874686.0
2013,2,20,5,1040616.0,2292030.0
2013,2,21,5,338808.0,472142.0
2013,2,22,5,228380.0,337610.0
2013,2,23,5,345796.0,458756.0
2013,2,24,5,76435.0,93852.0
2013,2,25,5,86542.0,117444.0
2013,2,26,5,222868.0,178412.0
2013,2,27,5,102396.0,165196.0
2013,3,1,5,37935.0,47623.0
2013,3,2,5,18156.0,14894.0
2013,3,3,5,67953.0,94971.0
2013,3,4,5,11044.0,12160.0
2013,3,5,5,148286.0,119927.0
2013,3,6,5,16306.0,18137.0
2013,3,7,5,35271.0,28235.0
2013,3,8,5,130338.0,84672.0
2013,3,9,5,77220.0,46968.0
2013,3,10,5,168735.0,162276.0
2013,3,11,5,79003.0,82970.0
2013,3,12,5,103363.0,72344.0
2013,3,13,5,201002.0,214442.0
2013,3,14,5,56492.0,57843.0
2013,3,15,5,46554.0,49303.0
2013,3,16,5,323856.0,299026.0
2013,3,17,5,740621.0,529872.0
2013,3,18,5,121841.0,147921.0
2013,3,19,5,468164.0,896930.0
2013,3,20,5,1043357.0,2327055.0
2013,3,21,5,339190.0,485985.0
2013,3,22,5,228892.0,339008.0
2013,3,23,5,345849.0,443185.0
2013,3,24,5,76589.0,94187.0
2013,3,25,5,86716.0,130236.0
2013,3,26,5,223183.0,181854.0
2013,3,27,5,102640.0,164557.0
2013,4,1,5,38148.0,51194.0
2013,4,2,5,18233.0,16194.0
2013,4,3,5,68337.0,97432.0
2013,4,4,5,11074.0,13917.0
2013,4,5,5,149261.0,130644.0
2013,4,6,5,16359.0,18572.0
2013,4,7,5,35448.0,29725.0
2013,4,8,5,130588.0,81390.0
2013,4,9,5,77607.0,48160.0
2013,4,10,5,168882.0,164209.0
2013,4,11,5,79289.0,85442.0
2013,4,12,5,103669.0,72385.0
2013,4,13,5,201436.0,226951.0
2013,4,14,5,56639.0,60278.0
2013,4,15,5,46669.0,49741.0
2013,4,16,5,324710.0,306369.0
2013,4,17,5,741056.0,560201.0
2013,4,18,5,122158.0,149404.0
2013,4,19,5,468189.0,858499.0
2013,4,20,5,1043004.0,2276594.0
2013,4,21,5,340185.0,456543.0
2013,4,22,5,229809.0,306568.0
2013,4,23,5,346682.0,415763.0
2013,4,24,5,76717.0,90378.0
2013,4,25,5,86868.0,129396.0
2013,4,26,5,223214.0,185664.0
2013,4,27,5,102847.0,169175.0
2013,5,1,5,38348.0,51972.0
2013,5,2,5,18406.0,16196.0
2013,5,3,5,68539.0,98510.0
2013,5,4,5,11042.0,12502.0
2013,5,5,5,149789.0,132342.0
2013,5,6,5,16264.0,18240.0
2013,5,7,5,35686.0,31034.0
2013,5,8,5,131189.0,84447.0
2013,5,9,5,78463.0,47864.0
2013,5,10,5,169532.0,172860.0
2013,5,11,5,79484.0,85394.0
2013,5,12,5,103918.0,70242.0
2013,5,13,5,201605.0,217459.0
2013,5,14,5,56849.0,56972.0
2013,5,15,5,46953.0,46928.0
2013,5,16,5,326024.0,274114.0
2013,5,17,5,743328.0,537147.0
2013,5,18,5,122630.0,138355.0
2013,5,19,5,469063.0,833475.0
2013,5,20,5,1042679.0,2192384.0
2013,5,21,5,340923.0,444270.0
2013,5,22,5,230513.0,299971.0
2013,5,23,5,346563.0,416262.0
2013,5,24,5,77055.0,84312.0
2013,5,25,5,87552.0,123272.0
2013,5,26,5,223310.0,181278.0
2013,5,27,5,103160.0,165109.0
2013,6,1,5,38409.0,49930.0
2013,6,2,5,18288.0,16424.0
2013,6,3,5,68787.0,102982.0
2013,6,4,5,11018.0,12465.0
2013,6,5,5,150167.0,136934.0
2013,6,6,5,16479.0,20240.0
2013,6,7,5,35988.0,30899.0
2013,6,8,5,131621.0,87700.0
2013,6,9,5,79520.0,51017.0
2013,6,10,5,170089.0,170233.0
2013,6,11,5,79759.0,80431.0
2013,6,12,5,105080.0,65629.0
2013,6,13,5,201878.0,201732.0
2013,6,14,5,57077.0,55769.0
2013,6,15,5,47124.0,44448.0
2013,6,16,5,326900.0,241814.0
2013,6,17,5,744641.0,518530.0
2013,6,18,5,122952.0,134065.0
2013,6,19,5,469738.0,815069.0
2013,6,20,5,1042440.0,2122055.0
2013,6,21,5,341565.0,427223.0
2013,6,22,5,231078.0,281704.0
2013,6,23,5,346679.0,379382.0
2013,6,24,5,77239.0,80790.0
2013,6,25,5,87870.0,123678.0
2013,6,26,5,223258.0,176925.0
2013,6,27,5,103462.0,166606.0
2013,7,1,5,38372.0,51477.0
2013,7,2,5,18454.0,15569.0
2013,7,3,5,69130.0,100756.0
2013,7,4,5,11063.0,13029.0
2013,7,5,5,151219.0,137379.0
2013,7,6,5,16452.0,18819.0
2013,7,7,5,36183.0,31324.0
2013,7,8,5,132346.0,88358.0
2013,7,9,5,79910.0,50826.0
2013,7,10,5,170621.0,153491.0
2013,7,11,5,80073.0,77505.0
2013,7,12,5,104707.0,64942.0
2013,7,13,5,202070.0,195949.0
2013,7,14,5,57260.0,53248.0
2013,7,15,5,47180.0,43199.0
2013,7,16,5,327691.0,262353.0
2013,7,17,5,750660.0,490776.0
2013,7,18,5,123497.0,127321.0
2013,7,19,5,471541.0,784956.0
2013,7,20,5,1043735.0,2071810.0
2013,7,21,5,342557.0,422702.0
2013,7,22,5,231925.0,280321.0
2013,7,23,5,347090.0,377239.0
2013,7,24,5,77374.0,79127.0
2013,7,25,5,88490.0,128762.0
2013,7,26,5,223382.0,175651.0
2013,7,27,5,103527.0,156749.0
2013,8,1,5,38511.0,50027.0
2013,8,2,5,18418.0,15395.0
2013,8,3,5,69313.0,108376.0
2013,8,4,5,11066.0,12683.0
2013,8,5,5,151273.0,141526.0
2013,8,6,5,16376.0,18219.0
2013,8,7,5,36770.0,32069.0
2013,8,8,5,132879.0,91582.0
2013,8,9,5,79883.0,52809.0
2013,8,10,5,170957.0,168367.0
2013,8,11,5,80287.0,79949.0
2013,8,12,5,104874.0,64951.0
2013,8,13,5,201952.0,202584.0
2013,8,14,5,57081.0,54077.0
2013,8,15,5,47277.0,43342.0
2013,8,16,5,328584.0,257179.0
2013,8,17,5,749478.0,524382.0
2013,8,18,5,123993.0,139785.0
2013,8,19,5,471780.0,780516.0
2013,8,20,5,1045478.0,2068582.0
2013,8,21,5,343234.0,455781.0
2013,8,22,5,232436.0,278257.0
2013,8,23,5,347470.0,404969.0
2013,8,24,5,77833.0,86111.0
2013,8,25,5,88777.0,119864.0
2013,8,26,5,223619.0,183617.0
2013,8,27,5,103809.0,166481.0
2013,9,1,5,38361.0,50644.0
2013,9,2,5,18701.0,15868.0
2013,9,3,5,69574.0,110244.0
2013,9,4,5,11083.0,12860.0
2013,9,5,5,151747.0,136345.0
2013,9,6,5,16732.0,21657.0
2013,9,7,5,36525.0,33283.0
2013,9,8,5,133148.0,92848.0
2013,9,9,5,80393.0,56640.0
2013,9,10,5,171699.0,174842.0
2013,9,11,5,80590.0,80166.0
2013,9,12,5,104967.0,65417.0
2013,9,13,5,202801.0,204898.0
2013,9,14,5,57269.0,55090.0
2013,9,15,5,47521.0,43960.0
2013,9,16,5,329512.0,256931.0
2013,9,17,5,750778.0,529514.0
2013,9,18,5,124166.0,131026.0
2013,9,19,5,471758.0,796809.0
2013,9,20,5,1063781.0,2231529.0
2013,9,21,5,344383.0,450751.0
2013,9,22,5,233307.0,267739.0
2013,9,23,5,347921.0,389553.0
2013,9,24,5,77978.0,85422.0
2013,9,25,5,89052.0,116485.0
2013,9,26,5,222987.0,182137.0
2013,9,27,5,104180.0,167663.0
2013,10,1,5,38429.0,55138.0
2013,10,2,5,18696.0,17748.0
2013,10,3,5,69746.0,112590.0
2013,10,4,5,11075.0,14970.0
2013,10,5,5,152198.0,146416.0
2013,10,6,5,16672.0,21607.0
2013,10,7,5,36611.0,35279.0
2013,10,8,5,133387.0,98872.0
2013,10,9,5,79459.0,57256.0
2013,10,10,5,172420.0,181234.0
2013,10,11,5,81047.0,85748.0
2013,10,12,5,104960.0,67396.0
2013,10,13,5,203178.0,218414.0
2013,10,14,5,57650.0,59289.0
2013,10,15,5,47657.0,45040.0
2013,10,16,5,330696.0,287094.0
2013,10,17,5,752461.0,534470.0
2013,10,18,5,124541.0,138417.0
2013,10,19,5,472700.0,851243.0
2013,10,20,5,1080921.0,2331562.0
2013,10,21,5,345708.0,445573.0
2013,10,22,5,234423.0,289931.0
2013,10,23,5,348777.0,394109.0
2013,10,24,5,78321.0,87824.0
2013,10,25,5,89428.0,133671.0
2013,10,26,5,223319.0,190949.0
2013,10,27,5,104446.0,169395.0
2013,11,1,5,38574.0,53027.0
2013,11,2,5,18838.0,16984.0
2013,11,3,5,70001.0,109600.0
2013,11,4,5,11118.0,13346.0
2013,11,5,5,152976.0,140934.0
2013,11,6,5,16665.0,22967.0
2013,11,7,5,36795.0,37620.0
2013,11,8,5,134005.0,95849.0
2013,11,9,5,80171.0,54481.0
2013,11,10,5,172876.0,186830.0
2013,11,11,5,81324.0,86838.0
2013,11,12,5,105455.0,69527.0
2013,11,13,5,203576.0,220342.0
2013,11,14,5,57374.0,64881.0
2013,11,15,5,47960.0,45444.0
2013,11,16,5,331853.0,282089.0
2013,11,17,5,752592.0,579588.0
2013,11,18,5,124572.0,147252.0
2013,11,19,5,473538.0,860899.0
2013,11,20,5,1089947.0,2462167.0
2013,11,21,5,346761.0,479215.0
2013,11,22,5,235016.0,311677.0
2013,11,23,5,349293.0,428509.0
2013,11,24,5,78495.0,97547.0
2013,11,25,5,89619.0,133681.0
2013,11,26,5,223298.0,199184.0
2013,11,27,5,104725.0,181681.0
2013,12,1,5,38382.0,53253.0
2013,12,2,5,18911.0,16636.0
2013,12,3,5,70185.0,108177.0
2013,12,4,5,11134.0,13929.0
2013,12,5,5,153641.0,155289.0
2013,12,6,5,16771.0,21654.0
2013,12,7,5,36913.0,31959.0
2013,12,8,5,134985.0,92504.0
2013,12,9,5,80129.0,55734.0
2013,12,10,5,173382.0,175077.0
2013,12,11,5,81641.0,91218.0
2013,12,12,5,105844.0,72122.0
2013,12,13,5,203306.0,224410.0
2013,12,14,5,57735.0,67709.0
2013,12,15,5,48282.0,47644.0
2013,12,16,5,332904.0,289542.0
2013,12,17,5,754863.0,569406.0
2013,12,18,5,124832.0,149518.0
2013,12,19,5,473329.0,889383.0
2013,12,20,5,1096823.0,2563194.0
2013,12,21,5,347663.0,495333.0
2013,12,22,5,235929.0,321712.0
2013,12,23,5,349718.0,462041.0
2013,12,24,5,78754.0,104814.0
2013,12,25,5,90332.0,133112.0
2013,12,26,5,223304.0,189498.0
2013,12,27,5,104954.0,177349.0
2014,1,1,5,38514.0,51617.0
2014,1,2,5,19105.0,18294.0
2014,1,3,5,70376.0,103676.0
2014,1,4,5,11109.0,13961.0
2014,1,5,5,154078.0,127788.0
2014,1,6,5,16754.0,21329.0
2014,1,7,5,37052.0,28159.0
2014,1,8,5,139018.0,92155.0
2014,1,9,5,80130.0,53323.0
2014,1,10,5,173843.0,173887.0
2014,1,11,5,81860.0,87086.0
2014,1,12,5,106052.0,76705.0
2014,1,13,5,203438.0,223914.0
2014,1,14,5,58076.0,65332.0
2014,1,15,5,48554.0,51216.0
2014,1,16,5,332798.0,296827.0
2014,1,17,5,756594.0,589778.0
2014,1,18,5,125207.0,155211.0
2014,1,19,5,474353.0,953377.0
2014,1,20,5,1098229.0,2599179.0
2014,1,21,5,348764.0,490034.0
2014,1,22,5,237206.0,363523.0
2014,1,23,5,350223.0,517818.0
2014,1,24,5,78966.0,101318.0
2014,1,25,5,90512.0,115101.0
2014,1,26,5,223727.0,191266.0
2014,1,27,5,104883.0,183178.0
2014,2,1,5,38539.0,48144.0
2014,2,2,5,19081.0,18506.0
2014,2,3,5,70546.0,96205.0
2014,2,4,5,11142.0,13406.0
2014,2,5,5,154785.0,133088.0
2014,2,6,5,16779.0,19154.0
2014,2,7,5,37126.0,27523.0
2014,2,8,5,139865.0,90325.0
2014,2,9,5,80990.0,51685.0
2014,2,10,5,173867.0,182918.0
2014,2,11,5,82101.0,86007.0
2014,2,12,5,106266.0,78211.0
2014,2,13,5,204815.0,214210.0
2014,2,14,5,58121.0,65672.0
2014,2,15,5,48617.0,53503.0
2014,2,16,5,333422.0,293592.0
2014,2,17,5,758484.0,626537.0
2014,2,18,5,125561.0,163895.0
2014,2,19,5,474823.0,1015606.0
2014,2,20,5,1094662.0,2765679.0
2014,2,21,5,349247.0,567699.0
2014,2,22,5,237492.0,415310.0
2014,2,23,5,350311.0,569657.0
2014,2,24,5,79018.0,103719.0
2014,2,25,5,90868.0,126118.0
2014,2,26,5,223846.0,204708.0
2014,2,27,5,105260.0,173257.0
2014,3,1,5,38543.0,49551.0
2014,3,2,5,19128.0,18580.0
2014,3,3,5,70773.0,101161.0
2014,3,4,5,11145.0,13931.0
2014,3,5,5,155277.0,134882.0
2014,3,6,5,16754.0,18003.0
2014,3,7,5,37341.0,30369.0
2014,3,8,5,139703.0,91323.0
2014,3,9,5,80541.0,50824.0
2014,3,10,5,174388.0,177436.0
2014,3,11,5,82411.0,90362.0
2014,3,12,5,106321.0,76793.0
2014,3,13,5,204724.0,220386.0
2014,3,14,5,58105.0,61063.0
2014,3,15,5,48687.0,50942.0
2014,3,16,5,334443.0,304380.0
2014,3,17,5,759038.0,571488.0
2014,3,18,5,125848.0,160076.0
2014,3,19,5,473988.0,970147.0
2014,3,20,5,1086749.0,2595727.0
2014,3,21,5,351932.0,507822.0
2014,3,22,5,238456.0,358038.0
2014,3,23,5,350486.0,488594.0
2014,3,24,5,79146.0,103337.0
2014,3,25,5,91272.0,138598.0
2014,3,26,5,223908.0,194808.0
2014,3,27,5,105327.0,165598.0
2014,4,1,5,38383.0,52568.0
2014,4,2,5,19166.0,18299.0
2014,4,3,5,70992.0,104372.0
2014,4,4,5,11189.0,13796.0
2014,4,5,5,156119.0,131541.0
2014,4,6,5,16891.0,20403.0
2014,4,7,5,37451.0,31358.0
2014,4,8,5,140247.0,93215.0
2014,4,9,5,80163.0,51391.0
2014,4,10,5,174668.0,168928.0
2014,4,11,5,82827.0,89784.0
2014,4,12,5,106538.0,76364.0
2014,4,13,5,204779.0,228174.0
2014,4,14,5,58082.0,66164.0
2014,4,15,5,48818.0,50956.0
2014,4,16,5,335852.0,305454.0
2014,4,17,5,759874.0,580318.0
2014,4,18,5,125947.0,156749.0
2014,4,19,5,473715.0,908946.0
2014,4,20,5,1099445.0,2526917.0
2014,4,21,5,353700.0,506133.0
2014,4,22,5,239399.0,339652.0
2014,4,23,5,350260.0,458897.0
2014,4,24,5,79275.0,102556.0
2014,4,25,5,91563.0,138174.0
2014,4,26,5,223724.0,196331.0
2014,4,27,5,105423.0,170325.0
2014,5,1,5,38465.0,49907.0
2014,5,2,5,19294.0,17519.0
2014,5,3,5,71027.0,109543.0
2014,5,4,5,11270.0,14738.0
2014,5,5,5,157039.0,142253.0
2014,5,6,5,16948.0,19813.0
2014,5,7,5,37604.0,33611.0
2014,5,8,5,141094.0,91780.0
2014,5,9,5,81331.0,53599.0
2014,5,10,5,174806.0,177896.0
2014,5,11,5,83173.0,89580.0
2014,5,12,5,107087.0,75334.0
2014,5,13,5,209115.0,222682.0
2014,5,14,5,58276.0,62474.0
2014,5,15,5,49053.0,49356.0
2014,5,16,5,337228.0,288160.0
2014,5,17,5,761409.0,568195.0
2014,5,18,5,126187.0,147394.0
2014,5,19,5,476579.0,859974.0
2014,5,20,5,1104451.0,2428985.0
2014,5,21,5,355397.0,457754.0
2014,5,22,5,240199.0,322107.0
2014,5,23,5,350141.0,430601.0
2014,5,24,5,79491.0,93512.0
2014,5,25,5,92007.0,134987.0
2014,5,26,5,223765.0,189697.0
2014,5,27,5,105215.0,172120.0
2014,6,1,5,38591.0,52707.0
2014,6,2,5,19214.0,17724.0
2014,6,3,5,71275.0,106480.0
2014,6,4,5,11302.0,13355.0
2014,6,5,5,157891.0,144398.0
2014,6,6,5,16965.0,21183.0
2014,6,7,5,37692.0,33284.0
2014,6,8,5,142422.0,98487.0
2014,6,9,5,82267.0,54084.0
2014,6,10,5,174917.0,173780.0
2014,6,11,5,83561.0,83416.0
2014,6,12,5,107945.0,71104.0
2014,6,13,5,211405.0,223610.0
2014,6,14,5,58322.0,59482.0
2014,6,15,5,49175.0,46594.0
2014,6,16,5,338191.0,266215.0
2014,6,17,5,761579.0,537958.0
2014,6,18,5,126103.0,140297.0
2014,6,19,5,475156.0,824231.0
2014,6,20,5,1104528.0,2203224.0
2014,6,21,5,357637.0,450413.0
2014,6,22,5,240913.0,290246.0
2014,6,23,5,349760.0,388584.0
2014,6,24,5,79629.0,82415.0
2014,6,25,5,92590.0,126737.0
2014,6,26,5,223994.0,183445.0
2014,6,27,5,105681.0,168672.0
2014,7,1,5,38598.0,50952.0
2014,7,2,5,19388.0,17265.0
2014,7,3,5,71224.0,108565.0
2014,7,4,5,11323.0,13716.0
2014,7,5,5,159070.0,143393.0
2014,7,6,5,17021.0,20408.0
2014,7,7,5,37878.0,33446.0
2014,7,8,5,143533.0,95670.0
2014,7,9,5,83028.0,54657.0
2014,7,10,5,175185.0,176854.0
2014,7,11,5,84265.0,84278.0
2014,7,12,5,107503.0,68665.0
2014,7,13,5,211676.0,217093.0
2014,7,14,5,58396.0,56192.0
2014,7,15,5,49191.0,44147.0
2014,7,16,5,339232.0,263545.0
2014,7,17,5,763522.0,515422.0
2014,7,18,5,126383.0,134158.0
2014,7,19,5,477055.0,809333.0
2014,7,20,5,1091284.0,2209235.0
2014,7,21,5,359712.0,439147.0
2014,7,22,5,241784.0,283884.0
2014,7,23,5,349817.0,397068.0
2014,7,24,5,79961.0,83261.0
2014,7,25,5,92959.0,126004.0
2014,7,26,5,224345.0,165113.0
2014,7,27,5,105799.0,161102.0
2014,8,1,5,38538.0,55189.0
2014,8,2,5,19419.0,18296.0
2014,8,3,5,71422.0,115146.0
2014,8,4,5,11355.0,13543.0
2014,8,5,5,158974.0,147819.0
2014,8,6,5,16894.0,21976.0
2014,8,7,5,38278.0,34397.0
2014,8,8,5,144413.0,104692.0
2014,8,9,5,83223.0,57466.0
2014,8,10,5,175406.0,179493.0
2014,8,11,5,84602.0,86572.0
2014,8,12,5,107302.0,67532.0
2014,8,13,5,211996.0,218157.0
2014,8,14,5,58708.0,57762.0
2014,8,15,5,49264.0,45033.0
2014,8,16,5,341517.0,268727.0
2014,8,17,5,760579.0,526756.0
2014,8,18,5,126793.0,138342.0
2014,8,19,5,476562.0,785455.0
2014,8,20,5,1096287.0,2274013.0
2014,8,21,5,362983.0,478298.0
2014,8,22,5,242319.0,300219.0
2014,8,23,5,349495.0,411559.0
2014,8,24,5,79663.0,93134.0
2014,8,25,5,93426.0,131456.0
2014,8,26,5,224718.0,186319.0
2014,8,27,5,105952.0,172096.0
2014,9,1,5,38668.0,60187.0
2014,9,2,5,19545.0,20394.0
2014,9,3,5,71922.0,121142.0
2014,9,4,5,11401.0,16190.0
2014,9,5,5,159583.0,151566.0
2014,9,6,5,17068.0,23462.0
2014,9,7,5,38238.0,35052.0
2014,9,8,5,144467.0,106607.0
2014,9,9,5,83790.0,60570.0
2014,9,10,5,175787.0,184053.0
2014,9,11,5,84951.0,87757.0
2014,9,12,5,107759.0,71091.0
2014,9,13,5,212715.0,222414.0
2014,9,14,5,58827.0,61772.0
2014,9,15,5,49612.0,47168.0
2014,9,16,5,343768.0,275479.0
2014,9,17,5,767531.0,539435.0
2014,9,18,5,127078.0,138022.0
2014,9,19,5,480074.0,825666.0
2014,9,20,5,1092570.0,2333861.0
2014,9,21,5,365592.0,488714.0
2014,9,22,5,243313.0,292749.0
2014,9,23,5,349821.0,404064.0
2014,9,24,5,79850.0,102747.0
2014,9,25,5,93641.0,140582.0
2014,9,26,5,224930.0,201718.0
2014,9,27,5,106264.0,173581.0
2014,10,1,5,38961.0,58201.0
2014,10,2,5,19373.0,20820.0
2014,10,3,5,71703.0,113746.0
2014,10,4,5,11451.0,16590.0
2014,10,5,5,160366.0,150085.0
2014,10,6,5,17174.0,22798.0
2014,10,7,5,38229.0,38003.0
2014,10,8,5,145348.0,107673.0
2014,10,9,5,83732.0,62645.0
2014,10,10,5,176143.0,193527.0
2014,10,11,5,85260.0,91123.0
2014,10,12,5,107394.0,72332.0
2014,10,13,5,214539.0,235707.0
2014,10,14,5,58931.0,63127.0
2014,10,15,5,49751.0,48091.0
2014,10,16,5,345235.0,292908.0
2014,10,17,5,765773.0,588252.0
2014,10,18,5,127660.0,151751.0
2014,10,19,5,480391.0,910775.0
2014,10,20,5,1086478.0,2489951.0
2014,10,21,5,370019.0,493331.0
2014,10,22,5,244363.0,314553.0
2014,10,23,5,350089.0,420819.0
2014,10,24,5,80140.0,108230.0
2014,10,25,5,94034.0,152280.0
2014,10,26,5,225013.0,211597.0
2014,10,27,5,106282.0,186377.0
2014,11,1,5,38766.0,55853.0
2014,11,2,5,19531.0,18698.0
2014,11,3,5,71851.0,112154.0
2014,11,4,5,11493.0,15194.0
2014,11,5,5,160607.0,150865.0
2014,11,6,5,17094.0,23935.0
2014,11,7,5,38193.0,35919.0
2014,11,8,5,145606.0,109230.0
2014,11,9,5,83867.0,59290.0
2014,11,10,5,176578.0,198361.0
2014,11,11,5,85509.0,95252.0
2014,11,12,5,107352.0,75661.0
2014,11,13,5,215074.0,240349.0
2014,11,14,5,59056.0,66089.0
2014,11,15,5,49820.0,49196.0
2014,11,16,5,346056.0,306001.0
2014,11,17,5,765055.0,626947.0
2014,11,18,5,127511.0,156474.0
2014,11,19,5,480687.0,931614.0
2014,11,20,5,1079702.0,2620545.0
2014,11,21,5,376528.0,542942.0
2014,11,22,5,245198.0,351456.0
2014,11,23,5,350291.0,468809.0
2014,11,24,5,80186.0,112302.0
2014,11,25,5,94079.0,147862.0
2014,11,26,5,225193.0,210435.0
2014,11,27,5,106417.0,192689.0
2014,12,1,5,39141.0,56945.0
2014,12,2,5,19625.0,20055.0
2014,12,3,5,71750.0,117889.0
2014,12,4,5,11532.0,17035.0
2014,12,5,5,161347.0,161055.0
2014,12,6,5,17100.0,22892.0
2014,12,7,5,38379.0,35669.0
2014,12,8,5,146021.0,102036.0
2014,12,9,5,83476.0,58695.0
2014,12,10,5,176549.0,195763.0
2014,12,11,5,85895.0,95406.0
2014,12,12,5,107743.0,76573.0
2014,12,13,5,215501.0,249820.0
2014,12,14,5,59215.0,66973.0
2014,12,15,5,49858.0,48389.0
2014,12,16,5,347184.0,306421.0
2014,12,17,5,766069.0,581103.0
2014,12,18,5,127869.0,162178.0
2014,12,19,5,481867.0,933758.0
2014,12,20,5,1077671.0,2547228.0
2014,12,21,5,378504.0,530375.0
2014,12,22,5,245958.0,361016.0
2014,12,23,5,350736.0,500347.0
2014,12,24,5,80430.0,107306.0
2014,12,25,5,94255.0,136108.0
2014,12,26,5,225377.0,188013.0
2014,12,27,5,106665.0,176868.0
2015,1,1,5,39098.0,49773.0
2015,1,2,5,19504.0,17116.0
2015,1,3,5,72353.0,110962.0
2015,1,4,5,11569.0,16134.0
2015,1,5,5,162104.0,135565.84
2015,1,6,5,17313.0,22483.0
2015,1,7,5,38446.0,30867.0
2015,1,8,5,146354.0,97566.0
2015,1,9,5,84248.0,56616.0
2015,1,10,5,176782.0,188883.0
2015,1,11,5,86136.0,92813.0
2015,1,12,5,107829.0,80399.0
2015,1,13,5,215806.0,241901.0
2015,1,14,5,59380.0,66029.0
2015,1,15,5,49959.0,53565.0
2015,1,16,5,347954.0,307632.0
2015,1,17,5,760653.0,617419.0
2015,1,18,5,128266.0,172805.0
2015,1,19,5,483346.0,1057677.0
2015,1,20,5,1075027.0,2628729.0
2015,1,21,5,378467.0,528079.0
2015,1,22,5,217390.0,377284.0
2015,1,23,5,351044.0,518489.02
2015,1,24,5,80632.0,108390.0
2015,1,25,5,94442.0,127068.0
2015,1,26,5,225412.0,196842.0
2015,1,27,5,106916.0,175056.0
2015,2,1,5,39071.0,48812.0
2015,2,2,5,19472.0,16624.0
2015,2,3,5,72189.0,101765.0
2015,2,4,5,11606.0,15107.0
2015,2,5,5,162502.0,142895.0
2015,2,6,5,17358.0,21133.0
2015,2,7,5,38454.0,30537.0
2015,2,8,5,147345.0,97778.0
2015,2,9,5,83781.0,53341.0
2015,2,10,5,176733.0,187661.0
2015,2,11,5,86365.0,92129.0
2015,2,12,5,108023.0,81176.0
2015,2,13,5,216039.0,241924.0
2015,2,14,5,59451.0,64559.0
2015,2,15,5,49989.0,53807.0
2015,2,16,5,348751.0,306675.0
2015,2,17,5,759782.0,616564.0
2015,2,18,5,128268.0,165333.0
2015,2,19,5,482484.0,1031538.0
2015,2,20,5,1080844.0,2633359.0
2015,2,21,5,379107.0,557678.0
2015,2,22,5,247549.0,396265.0
2015,2,23,5,350693.0,514721.0
2015,2,24,5,80764.0,110441.0
2015,2,25,5,94468.0,135349.0
2015,2,26,5,225723.0,195005.0
2015,2,27,5,107029.0,177689.0
2015,3,1,5,39154.0,52050.0
2015,3,2,5,19553.0,18810.0
2015,3,3,5,72856.0,110634.0
2015,3,4,5,11581.0,17813.0
2015,3,5,5,162099.0,139246.0
2015,3,6,5,17073.0,19966.0
2015,3,7,5,38641.0,32665.0
2015,3,8,5,147343.0,97585.0
2015,3,9,5,84306.0,55106.0
2015,3,10,5,177003.0,176349.0
2015,3,11,5,86508.0,93705.0
2015,3,12,5,108045.0,81162.0
